idx,#T,-RT ln Z,Z
42874,25,-4.34782,1538.07
42875,25,-12.9407,3059530000.0
42876,25,-13.4428,7139410000.0
42877,25,-18.829,63353100000000.0
42878,25,-22.3725,2.50722e+16
42879,25,-12.9555,3136730000.0
42880,25,-13.2938,5551990000.0
42881,25,-10.8841,95081300.0
42882,25,-14.741,63866900000.0
42883,25,-13.6183,9601030000.0
42884,25,-13.2471,5131230000.0
42885,25,-17.952,14418500000000.0
42886,25,-2.8267,118.03
42887,25,-10.7904,81179700.0
42888,25,-12.0644,697062000.0
42889,25,-0.102656,1.18918
42890,25,-14.1902,25207200000.0
42891,25,-15.264000000000001,154379000000.0
42892,25,-15.5579,253518000000.0
42893,25,-19.2076,120031000000000.0
42894,25,-17.5151,6897000000000.0
42895,25,-17.5174,6924060000000.0
42896,25,-19.0362,89881200000000.0
42897,25,-17.8303,11740900000000.0
42898,25,-21.7843,9289780000000000.0
42899,25,-8.28912,1191200.0
42900,25,-15.0305,104110000000.0
42901,25,-18.5835,41865500000000.0
42902,25,-14.8448,76096600000.0
42903,25,-22.3797,2.53806e+16
42904,25,-22.5283,3.26143e+16
42905,25,-15.2594,153194000000.0
42906,25,-20.1033,544334000000000.0
42907,25,-18.4709,34616100000000.0
42908,25,-19.9843,445284000000000.0
42909,25,-24.0676,4.38235e+17
42910,25,-17.7216,9774010000000.0
42911,25,-14.6656,56232700000.0
42912,25,-17.798,11118100000000.0
42913,25,-16.5542,1362480000000.0
42914,25,-19.4127,169696000000000.0
42915,25,-16.4118,1071410000000.0
42916,25,-27.7521,2.20027e+20
42917,25,-14.2893,29794200000.0
42918,25,-16.9817,2803430000000.0
42919,25,-27.8471,2.58281e+20
42920,25,-21.518,5926670000000000.0
42921,25,-24.4386,8.19705e+17
42922,25,-22.5135,3.18095e+16
42923,25,-14.8731,79816400000.0
42924,25,-32.2856,4.63008e+23
42925,25,-13.7544,12079800000.0
42926,25,-17.1042,3447420000000.0
42927,25,-15.8044,384349000000.0
42928,25,-16.192999999999998,740624000000.0
42929,25,-15.1756,132984000000.0
42930,25,-17.6023,7990620000000.0
42931,25,-11.0526,126369000.0
42932,25,-15.6186,280890000000.0
42933,25,-11.0759,131434000.0
42934,25,-5.2179,6679.63
42935,25,-12.9028,2869500000.0
42936,25,-24.7614,1.4134e+18
42937,25,-15.4532,212481000000.0
42938,25,-19.1992,118351000000000.0
42939,25,-11.3502,208810000.0
42940,25,-21.1382,3122120000000000.0
42941,25,-15.4199,200842000000.0
42942,25,-8.68098,2307900.0
42943,25,-14.6606,55758800000.0
42944,25,-21.3567,4514150000000000.0
42945,25,-18.06,17301900000000.0
42946,25,-21.8539,1.04481e+16
42947,25,-20.596,1250330000000000.0
42948,25,-23.0906,8.42439e+16
42949,25,-24.2594,6.05784e+17
42950,25,-26.0327,1.20827e+19
42951,25,-26.6693,3.53816e+19
42952,25,-20.0321,482649000000000.0
42953,25,-23.9074,3.34418e+17
42954,25,-19.4728,187788000000000.0
42955,25,-20.9236,2173300000000000.0
42956,25,-20.7457,1609760000000000.0
42957,25,-21.5519,6276240000000000.0
42958,25,-25.2024,2.97546e+18
42959,25,-15.3035,165022000000.0
42960,25,-23.4208,1.47106e+17
42961,25,-17.364,5345090000000.0
42962,25,-24.7083,1.29218e+18
42963,25,-18.5103,36999000000000.0
42964,25,-16.7487,1892040000000.0
42965,25,-23.9972,3.89131e+17
42966,25,-18.3432,27907000000000.0
42967,25,-23.1874,9.92032e+16
42968,25,-27.158,8.07237e+19
42969,25,-17.5856,7769180000000.0
42970,25,-24.3395,6.93401e+17
42971,25,-17.9496,14361400000000.0
42972,25,-26.8562,4.8507e+19
42973,25,-21.5477,6232190000000000.0
42974,25,-22.3257,2.31695e+16
42975,25,-14.0001,18288600000.0
42976,25,-15.886,441099000000.0
42977,25,-14.597999999999999,50166900000.0
42978,25,-8.14945,941024.0
42979,25,-1.9416799999999999,26.5011
42980,25,-15.6446,293472000000.0
42981,25,-8.64874,2185670.0
42982,25,-15.3003,164145000000.0
42983,25,-22.4113,2.67671e+16
42984,25,-11.6344,337372000.0
42985,25,-10.2245,31232300.0
42986,25,-8.36626,1356840.0
42987,25,-18.6357,45720600000000.0
42988,25,-17.1959,4024440000000.0
42989,25,-9.36892,7370290.0
42990,25,-18.8275,63193600000000.0
42991,25,-18.4963,36136400000000.0
42992,25,-14.6786,57483400000.0
42993,25,-16.89,2401400000000.0
42994,25,-17.097,3406050000000.0
42995,25,-12.0449,674532000.0
42996,25,-26.3103,1.93026e+19
42997,25,-17.8448,12032700000000.0
42998,25,-21.2404,3710020000000000.0
42999,25,-13.6407,9970000000.0
43000,25,-13.8038,13131300000.0
43001,25,-14.9468,90392500000.0
43002,25,-17.5261,7026260000000.0
43003,25,-19.3785,160159000000000.0
43004,25,-20.2973,755162000000000.0
43005,25,-20.0939,535739000000000.0
43006,25,-19.051,92149100000000.0
43007,25,-19.2136,121260000000000.0
43008,25,-11.2827,186323000.0
43009,25,-33.7313,5.31189e+24
43010,25,-19.5623,218429000000000.0
43011,25,-13.9932,18076100000.0
43012,25,-20.9122,2132000000000000.0
43013,25,-13.5373,8374110000.0
43014,25,-20.2915,747841000000000.0
43015,25,-19.7697,309977000000000.0
43016,25,-12.4596,1358300000.0
43017,25,-14.4206,37184300000.0
43018,25,-29.7581,6.5e+21
43019,25,-19.8828,375169000000000.0
43020,25,-1.1618700000000002,7.10657
43021,25,-10.8183,85095200.0
43022,25,-16.8004,2064380000000.0
43023,25,-23.1735,9.69057e+16
43024,25,-26.3498,2.06342e+19
43025,25,-24.4734,8.69243e+17
43026,25,-15.4876,225157000000.0
43027,25,-7.6471,403066.0
43028,25,-7.75984,487547.0
43029,25,-17.7195,9738880000000.0
43030,25,-19.3622,155832000000000.0
43031,25,-20.0314,482121000000000.0
43032,25,-27.4683,1.36274e+20
43033,25,-22.8861,5.9653e+16
43034,25,-22.6488,3.99703e+16
43035,25,-20.3473,821739000000000.0
43036,25,-20.6773,1434110000000000.0
43037,25,-19.2913,138254000000000.0
43038,25,-19.7372,293421000000000.0
43039,25,-18.595,42685000000000.0
43040,25,-25.8612,9.04529e+18
43041,25,-24.2526,5.98838e+17
43042,25,-24.8807,1.7286e+18
43043,25,-25.9337,1.02223e+19
43044,25,-23.9581,3.64269e+17
43045,25,-20.6506,1371060000000000.0
43046,25,-20.0698,514366000000000.0
43047,25,-17.5039,6768340000000.0
43048,25,-12.1054,746991000.0
43049,25,-31.1142,6.41131e+22
43050,25,-19.9734,437148000000000.0
43051,25,-18.4475,33277200000000.0
43052,25,-24.982,2.05086e+18
43053,25,-11.5869,311367000.0
43054,25,-21.4154,4984490000000000.0
43055,25,-22.4671,2.94128e+16
43056,25,-22.427,2.74872e+16
43057,25,-7.155139999999999,175697.0
43058,25,-24.2764,6.23411e+17
43059,25,-20.4139,919415000000000.0
43060,25,-15.2988,163736000000.0
43061,25,-23.1722,9.66835e+16
43062,25,-16.873,2333650000000.0
43063,25,-9.31749,6757470.0
43064,25,-15.5671,257490000000.0
43065,25,-16.7609,1931310000000.0
